total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
6,5,7,ABDULLA Didar,110,2007-05-28,17,M,KAZ,A,100.51,102 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,130,135,138,138,160,-165,-165,160,298
7,8,8,KIRVALIDZE Davit,8407,2007-07-25,16.8,M,GEO,A,101.32,102 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,125,129,132,132,155,160,-163,160,292
8,9,5,TATSUMI Kodai,16208,2007-10-16,16.6,M,JPN,A,96.37,102 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,120,126,-131,126,158,165,-167,165,291
9,7,9,JABKIEWICZ Oliver,7265,2007-05-22,17,M,POL,A,101.74,102 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,135,-140,-142,135,-155,155,-161,155,290
10,10,10,MATEJKA Jan,10397,2007-12-30,16.4,M,CZE,A,101.27,102 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,-108,108,112,112,138,143,147,147,259
1,1,1,BHOI Preetismita,2237,2008-11-14,15.5,W,IND,A,39.57,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,54,-57,57,57,68,72,76,76,133
2,2,4,SABAR Jyoshna,14323,2008-10-25,15.6,W,IND,A,39.58,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,54,56,-58,56,-66,66,69,69,125
3,3,8,KOLCAK Fatma Sena,8546,2008-11-13,15.5,W,TUR,A,40,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,53,55,-57,55,63,65,-67,65,120
5,5,6,MILLAN VILORIA Luirmar Alejandra,10819,2009-01-02,15.4,W,VEN,A,39.73,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,50,52,-55,52,62,66,-69,66,118
6,8,7,MONTEJANO CASTILLO Estefany,11120,2010-10-19,13.6,W,MEX,A,40,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,47,-50,-50,47,65,-68,-68,65,112
NA,NA,3,ORIANNIS ELENA Pirona Garcia,12283,2011-09-28,12.6,W,VEN,A,39.07,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-55,-55,-55,NA,-65,65,69,69,NA
NA,NA,2,INCE Sevval,7135,2009-09-22,14.7,W,TUR,A,39.48,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-50,-50,-50,NA,65,67,70,70,NA
4,4,5,"NAVA CASTILLO Romina",11662,2010-11-18,13.5,W,MEX,B,39.36,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,48,50,52,52,63,66,-68,66,118
7,7,9,WALESA Julia Wiktoria,17320,2007-02-13,17.3,W,POL,B,39.63,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,45,47,-49,47,57,60,-63,60,107
8,6,11,ENDARA CRIOLLO Domenica Estefania,4764,2007-07-02,16.9,W,ECU,B,39.45,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,44,47,-49,47,54,57,60,60,107
9,9,10,SANCHEZ VILLARRUEL Yuleysis,14587,2009-07-06,14.9,W,COL,B,39.87,40 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,42,45,-48,45,53,57,60,60,105
1,2,1,ESTRADA VELEZ Lawren Sofia,4892,2007-01-06,17.4,W,COL,A,44.65,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,62,65,67,67,80,82,84,84,151
2,3,3,PAYAL,12742,2009-07-24,14.8,W,IND,A,44.92,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,63,65,-68,65,78,80,82,82,147
3,6,2,LOPEZ LEDEZMA Alexandra Yamileth,9658,2007-06-20,16.9,W,MEX,A,44.8,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,58,61,63,63,79,81,83,83,146
4,1,6,MALASHCHUK Kateryna,10027,2008-03-28,16.2,W,UKR,A,45,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,67,-69,-69,67,-77,-77,77,77,144
5,4,4,KERIMBAYEVA Shabnam,8066,2009-12-26,14.4,W,TKM,A,44.95,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,62,64,-66,64,78,-81,-81,78,142
6,8,5,CALDERA URBANO Wiliandrys Nazareth,2792,2007-03-11,17.2,W,VEN,A,44.06,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,57,-62,62,62,78,-81,-81,78,140
7,5,7,BEKTAS Aysu,2056,2007-11-21,16.5,W,TUR,A,45,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-63,63,-66,63,-73,-75,75,75,138
8,7,8,CERVERA JIMENEZ Maria,3085,2008-05-19,16,W,ESP,A,45,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,58,-61,63,63,70,73,-75,73,136
9,9,9,VAZQUEZ LOPEZ Lorena,17063,2007-10-19,16.6,W,ESP,A,44.5,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-61,-62,62,62,72,-75,-75,72,134
10,10,10,VELEZ CEDENO Ivana Yuleidy,17103,2007-07-12,16.9,W,ECU,B,45,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,54,57,-59,57,64,68,71,71,128
11,12,11,VALDIRIS DIAZ Yalena Sofia,16919,2010-11-27,13.5,W,COL,B,44.61,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-50,50,-53,50,63,67,70,70,120
12,11,12,BIZEAU Alexine,2301,2007-08-14,16.8,W,FRA,B,43.34,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,51,53,-55,53,-59,59,-62,59,112
13,13,13,VASQUEZ INUMA Selly,17044,2009-01-11,15.4,W,PER,B,44.8,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,40,43,45,45,50,-53,53,53,98
14,14,14,DOMINGUEZ VASQUEZ Andrea,4394,2008-10-05,15.6,W,PER,B,43.84,45 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,35,-38,-40,35,45,48,51,51,86
1,1,1,BUSTILLO OROZCO Freddy Andres,2687,2007-12-01,16.5,M,COL,A,48.31,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,82,85,87,87,103,107,109,109,196
2,2,2,AL OJAIAN Mohammed Nawaf,536,2009-06-20,14.9,M,KSA,A,48.96,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,82,-86,87,87,101,105,108,108,195
3,5,3,HEMBROM Babulal,6517,2007-07-10,16.9,M,IND,A,49,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,83,-86,86,86,103,105,107,107,193
4,3,4,DI MARIA Christian,4228,2010-03-06,14.2,M,ITA,A,48.11,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,-83,83,86,86,100,104,-107,104,190
5,4,6,MORENO SANTIAGO Juan Jose,11197,2007-11-08,16.5,M,ESP,A,49,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,82,-85,86,86,98,102,-106,102,188
6,6,5,BETANCOURT PUSDA Elkin David,2209,2008-02-08,16.3,M,ECU,A,48.81,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,78,82,-86,82,-103,104,-108,104,186
7,7,8,IVANOV Rumen,7240,2008-08-18,15.8,M,BUL,A,49,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,76,-80,-81,76,95,-100,NA,95,171
NA,NA,7,KIRILOV Isus Rosenov,8398,2008-10-22,15.6,M,BUL,A,49,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,-84,-85,-85,NA,96,-101,NA,96,NA
8,8,9,WEI Lian-Cheng,17442,2009-08-11,14.8,M,TPE,B,48.62,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,60,66,-69,66,70,-81,81,81,147
9,9,10,LINO LINO Jefferson,9486,2009-01-05,15.4,M,PER,B,48.4,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,52,55,58,58,72,76,-78,76,134
10,10,11,ARIAS DEL VALLE Luca Emiliano,1351,2009-02-27,15.2,M,CRC,B,48.9,49 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,52,-56,-56,52,65,-70,70,70,122
1,2,1,GONZALEZ BORREGO Lucia,5821,2007-01-15,17.3,W,ESP,A,48.54,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,73,76,-78,76,-91,91,93,93,169
2,1,3,AMANOVA Ogulshat,1072,2009-11-29,14.5,W,TKM,A,48.72,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,73,75,77,77,89,-91,91,91,168
3,3,4,KOCHETOVA Margot,8504,2008-10-02,15.6,W,FRA,A,48.73,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,71,74,-76,74,84,87,89,89,163
4,6,2,DE LIMA SANTOS Beatriz Kamille,4063,2008-02-29,16.2,W,BRA,A,48.83,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,68,71,-73,71,87,-90,91,91,162
5,4,8,MAY DZUL Kenia Germayony,10464,2007-09-19,16.7,W,MEX,A,49,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,70,73,-75,73,-86,86,-90,86,159
6,7,5,OLIVERA ASPAJO Katerin Tatiana,12185,2007-05-10,17,W,PER,A,48.67,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-70,70,-73,70,86,88,-90,88,158
7,5,9,STRATOUDAKI Maria,15773,2008-06-05,16,W,GRE,A,48.6,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,65,70,72,72,85,-90,-92,85,157
8,8,7,ABDELFATTAH Habiba Saad Madih,62,2007-08-30,16.7,W,EGY,A,48.91,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,69,-73,-74,69,82,87,-90,87,156
9,15,6,DHONE Asmita,4225,2007-05-01,17.1,W,IND,A,49,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-63,63,-66,63,81,85,88,88,151
10,11,10,BHARGAVI B,2235,2009-02-19,15.3,W,IND,A,49,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,65,-68,-68,65,83,-87,-88,83,148
11,9,13,GOMEZ SOSA Evelyn,5795,2009-09-09,14.7,W,ESP,A,48.45,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,66,-69,69,69,78,-82,-82,78,147
13,12,12,PARRA PARRA Mayra,12675,2007-02-10,17.3,W,COL,A,48.98,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,63,-65,65,65,77,80,-82,80,145
12,10,11,CUPP Brynn,3803,2007-09-06,16.7,W,USA,B,47.97,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,61,63,65,65,77,-79,80,80,145
14,14,14,PAN Mei-Chin,12545,2009-11-18,14.5,W,TPE,B,48.98,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-60,60,63,63,73,77,-80,77,140
15,13,16,DEGEZ Florette,4099,2008-10-10,15.6,W,FRA,B,48.7,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,61,64,-66,64,-74,-74,75,75,139
16,16,17,CHIRINO PINERO Valeria Valentina,3391,2008-05-06,16,W,VEN,B,48.91,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,58,61,-64,61,70,73,-75,73,134
17,19,15,PHILLIPS Amelia,12961,2009-04-17,15.1,W,USA,B,49,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,58,-60,-60,58,72,74,76,76,134
18,17,19,KAWASAKI Kokona,7980,2007-12-15,16.4,W,JPN,B,49,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,60,-63,-63,60,69,-71,-71,69,129
19,18,18,DEIRERAGEA Jo-Beth,4112,2007-12-25,16.4,W,NRU,B,49,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,55,58,59,59,68,70,-73,70,129
20,20,20,HUYNH Celine Nhu,6997,2007-07-11,16.9,W,AUS,B,49,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,55,-58,-58,55,68,-71,-73,68,123
21,21,21,LOWE KING Isabella Lee,9707,2007-05-16,17,W,AUS,B,49,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,55,-57,-57,55,68,-71,-72,68,123
22,22,22,HERRERA LOPEZ Danna,6620,2008-01-17,16.3,W,CRC,B,49,49 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,45,48,-50,48,55,58,60,60,108
1,2,1,YILMAZ Ramazan Efe,17866,2008-09-11,15.7,M,TUR,A,54.75,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,93,97,99,99,123,126,129,129,228
2,3,2,ANDRADE RODRIGUEZ Samuel,1167,2007-05-17,17,M,COL,A,54.91,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,94,98,-101,98,120,124,-127,124,222
3,7,3,RIVERO HIDALGO Lissandro Andres,13912,2007-11-20,16.5,M,VEN,A,54.86,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,-95,95,-99,95,118,121,-125,121,216
4,4,4,MAHARAJAN A,9943,2008-04-22,16.1,M,IND,A,54.69,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,92,95,98,98,114,117,-121,117,215
5,5,5,SECRIERU Danu,14864,2008-02-24,16.2,M,MDA,A,54.71,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,93,97,-100,97,-116,116,-122,116,213
6,6,6,PAPOLTI Narcis,12604,2007-02-09,17.3,M,ROU,A,54.67,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,96,-99,-100,96,115,-121,-121,115,211
7,8,7,ALWABARI Mohammed Abdullah A,1037,2007-07-17,16.8,M,KSA,A,55,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,-88,88,93,93,108,113,-116,113,206
8,9,8,ZISS Michael,18236,2007-08-31,16.7,M,USA,A,54.6,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,-87,90,-94,90,110,-114,-117,110,200
9,10,9,DE LA ROSA ROSALES Jared Isidro,4052,2009-07-05,14.9,M,MEX,A,53.95,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,83,86,-89,86,103,106,109,109,195
NA,1,NA,SIMEONOV Nino Violetov,15298,2007-04-10,17.1,M,BUL,A,55,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,97,-100,101,101,NA,NA,NA,NA,NA
10,11,10,ONOFRE ROCAFUERTE Alan Esnayde,12234,2007-12-17,16.4,M,ECU,B,52.8,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,-82,82,85,85,105,108,-111,108,193
11,13,11,RETO FASABI Kevin Jarry,13722,2007-11-09,16.5,M,PER,B,53.75,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,77,81,83,83,97,101,104,104,187
12,12,12,ROSE Sebastian,14142,2007-08-13,16.8,M,USA,B,54.8,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,77,80,83,83,100,103,-106,103,186
13,14,13,ADAM Johannes,237,2007-09-09,16.7,M,NRU,B,54.96,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,80,-83,83,83,100,-104,-105,100,183
14,15,14,PANDURO RUIZ Fernando Andrei,12561,2008-12-03,15.5,M,PER,B,53.98,55 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,63,-66,66,66,80,84,87,87,153
1,1,1,COJOCARU Nicoleta,3612,2009-11-05,14.5,W,MDA,A,54.78,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-76,77,80,80,96,100,103,103,183
2,2,2,SATO Waka,14736,2007-04-22,17.1,W,JPN,A,55,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,76,-78,79,79,100,-105,-105,100,179
3,5,5,MORALES Jade Angeline,11167,2007-09-24,16.7,W,USA,A,54.72,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,72,-76,76,76,95,99,-101,99,175
4,9,4,POLANCO BUONAFONA Roxines,13123,2007-04-01,17.1,W,VEN,A,52.56,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,73,-76,-77,73,-93,93,100,100,173
5,6,6,LOPEZ PONCIANO Kelly Alexandra,9671,2008-04-06,16.1,W,MEX,A,53.87,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,74,-77,-78,74,93,96,-100,96,170
6,4,8,SILVA FERNNDEZ Ivanis Alejandra,15270,2008-05-28,16,W,VEN,A,53.9,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,73,75,77,77,82,88,92,92,169
7,7,7,ELEFTERIADI Lyudmila,4694,2007-04-08,17.1,W,UZB,A,54.71,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-74,74,-77,74,-93,93,-98,93,167
9,10,11,MLYNARCZYK Andzelika,10946,2007-11-02,16.6,W,POL,A,54.83,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-71,72,-75,72,87,-93,-93,87,159
NA,3,NA,ABDELLATIF Marim Khaled,72,2007-04-21,17.1,W,EGY,A,54.72,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,74,78,-81,78,-93,-93,-93,NA,NA
NA,NA,NA,PEREZ VARGAS Jineth Carolina,12865,2007-06-03,17,W,COL,A,54.55,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,WAIPHOD Phuttharak,17313,2007-09-26,16.7,W,THA,A,54.75,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-76,-76,-76,NA,95,100,-102,100,NA
8,8,9,MOLINA BECKER Yashira,11085,2009-06-21,14.9,W,ARG,B,53.8,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,68,71,73,73,-86,86,91,91,164
10,11,10,DIAZ RUZ Sharon,4269,2008-04-05,16.1,W,COL,B,53.76,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,65,-68,-68,65,85,90,-92,90,155
11,12,12,HURMENOVA Mayagozel,6966,2008-01-19,16.3,W,TKM,B,54.37,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-63,63,65,65,75,79,-82,79,144
12,15,13,VASQUEZ JACOB Eloisa Carolina,17045,2007-04-15,17.1,W,BOL,B,54.26,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-56,56,-60,56,74,77,-80,77,133
13,13,15,MICHI ANGULO Lizquet Ingrish,10773,2009-01-11,15.4,W,PER,B,51.51,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,53,56,58,58,66,70,-72,70,128
14,14,14,JIRON DIAZ Ernnesty Jumaly,7510,2007-11-08,16.5,W,NCA,B,51.21,55 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-57,57,-60,57,65,-71,71,71,128
1,1,1,CASADEVALL Maria Paz,2981,2007-07-26,16.8,W,ARG,A,58.38,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,81,83,86,86,100,103,106,106,192
2,2,3,DADERKO Alina,3848,2007-08-07,16.8,W,UKR,A,58.55,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,82,84,-86,84,97,-100,100,100,184
3,3,2,ABDUMUTALOVA Marjona,142,2008-05-28,16,W,UZB,A,58.09,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,80,-82,82,82,100,-103,-103,100,182
4,4,4,BALABAYUK Darya,1781,2007-01-17,17.3,W,KAZ,A,58.72,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,78,81,-83,81,-98,99,-102,99,180
5,5,6,CONEO SANCHEZ Yara Luz,3638,2007-01-02,17.4,W,COL,A,58.37,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-76,76,-78,76,93,97,-101,97,173
6,7,5,HECK Emma,6487,2007-03-07,17.2,W,USA,A,59,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-74,74,-78,74,94,98,-101,98,172
7,6,7,GALVAO PEREIRA Andrada,5432,2008-08-29,15.7,W,BEL,A,58.75,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,70,-75,75,75,88,93,-95,93,168
9,8,11,DAVIS Phoebe,3992,2008-02-13,16.3,W,GBR,A,58.37,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,72,-75,-75,72,81,-83,-83,81,153
8,9,8,RICE Gracie Taylor,13819,2007-01-26,17.3,W,USA,B,58.72,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,65,68,-71,68,83,86,-90,86,154
10,10,9,SOYMUSHEVA Zybagul,15614,2008-01-14,16.4,W,TKM,B,58.56,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,63,66,-68,66,79,82,85,85,151
11,11,12,SILVA RAMIREZ Mayumi Gimena,15279,2007-01-27,17.3,W,PER,B,57.55,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,65,-68,-69,65,77,80,-83,80,145
NA,NA,10,KANTOROVA Laura,7802,2008-03-09,16.2,W,CZE,B,59,59 kg Women,0,0,600,IWF World Youth Championships,2024-05-22,-64,-64,-65,NA,-78,81,-86,81,NA
1,1,2,VARGAS CAMPOS Dionangel David,17008,2007-09-07,16.7,M,VEN,A,61,61 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,105,108,110,110,130,134,-137,134,244
2,2,1,HOVHANNISYAN Hovhannes,6814,2007-05-02,17.1,M,ARM,A,61,61 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,104,108,-110,108,128,134,-137,134,242
3,3,3,CHOMKHUNTHOD Wutthiphong,3460,2007-02-10,17.3,M,THA,A,60.42,61 kg Men,0,0,600,IWF World Youth Championships,2024-05-22,100,105,107,107,125,130,132,132,239
