total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
8,8,8,VESELI Andreas,17296,2007-10-16,15.7,M,GRE,A,54.1,55 kg Men,0,0,578,European Youth Championships,2023-07-01,70,74,-78,74,90,95,-98,95,169
1,1,1,GHIHANIS Maria,5713,2006-07-02,17,W,ROU,A,55,55 kg Women,0,0,578,European Youth Championships,2023-07-01,68,70,74,74,88,-91,94,94,168
2,2,2,KIRAT Bahar,8473,2006-08-20,16.9,W,TUR,A,55,55 kg Women,0,0,578,European Youth Championships,2023-07-01,69,72,-75,72,89,91,-97,91,163
3,3,3,DOBRE Estefania Venusa Georgana,4401,2006-08-29,16.8,W,ROU,A,54.7,55 kg Women,0,0,578,European Youth Championships,2023-07-01,69,-73,-73,69,-90,90,-95,90,159
4,5,4,MOERCK Ida,11066,2006-11-30,16.6,W,DEN,A,54.25,55 kg Women,0,0,578,European Youth Championships,2023-07-01,63,66,-68,66,-83,85,-89,85,151
5,6,5,MLYNARCZYK Andzelika,11044,2007-11-02,15.7,W,POL,A,54.8,55 kg Women,0,0,578,European Youth Championships,2023-07-01,-66,66,-70,66,79,82,-86,82,148
6,4,8,SAVOLAINEN Iiris,14898,2006-11-07,16.6,W,FIN,A,53.8,55 kg Women,0,0,578,European Youth Championships,2023-07-01,64,-67,67,67,78,-81,-81,78,145
7,7,6,KLABALOVA Radka,8513,2006-11-26,16.6,W,CZE,A,54.3,55 kg Women,0,0,578,European Youth Championships,2023-07-01,60,63,65,65,80,-83,-84,80,145
8,8,7,JAUHOJARVI Matilda,7445,2006-01-29,17.4,W,FIN,A,54.65,55 kg Women,0,0,578,European Youth Championships,2023-07-01,64,-66,-67,64,-79,79,-81,79,143
9,9,9,KARATHANASI Paraskevi,7944,2007-08-16,15.9,W,GRE,B,54.3,55 kg Women,0,0,578,European Youth Championships,2023-07-01,-53,53,58,58,70,-75,75,75,133
10,10,10,ARAMA Zarina,1318,2007-12-17,15.5,W,MDA,B,49.9,55 kg Women,0,0,578,European Youth Championships,2023-07-01,40,43,-45,43,45,48,51,51,94
1,1,1,DE RISO Greta,4120,2006-12-27,16.5,W,ITA,A,58.9,59 kg Women,0,0,578,European Youth Championships,2023-07-01,82,86,89,89,102,107,-112,107,196
2,3,2,DADERKO Alina,3891,2007-08-07,15.9,W,UKR,A,58.75,59 kg Women,0,0,578,European Youth Championships,2023-07-01,73,75,77,77,91,94,96,96,173
3,2,5,CHOINSKA Julia,3489,2007-11-01,15.7,W,POL,A,58.8,59 kg Women,0,0,578,European Youth Championships,2023-07-01,74,77,79,79,87,91,-94,91,170
4,4,4,BUTACU Ionela Madalina,2715,2007-01-11,16.5,W,ROU,A,58.8,59 kg Women,0,0,578,European Youth Championships,2023-07-01,72,-75,-76,72,88,-92,92,92,164
5,5,6,NYGAARD Jacqueline,12141,2007-05-12,16.1,W,GER,A,58.45,59 kg Women,0,0,578,European Youth Championships,2023-07-01,67,70,72,72,82,86,90,90,162
6,7,3,MISAKYAN Meri,10999,2007-04-19,16.2,W,ARM,A,58.55,59 kg Women,0,0,578,European Youth Championships,2023-07-01,67,-71,-71,67,91,93,-95,93,160
7,6,7,BURSAC Lenka,2702,2006-05-06,17.2,W,SRB,A,58.85,59 kg Women,0,0,578,European Youth Championships,2023-07-01,65,-68,68,68,-75,-75,75,75,143
1,3,1,GRIGORYAN Zhora,6054,2006-05-03,17.2,M,ARM,A,60.55,61 kg Men,0,0,578,European Youth Championships,2023-07-01,105,-109,109,109,-132,132,135,135,244
2,4,2,BADANEV Ion,1698,2006-01-16,17.5,M,MDA,A,60.25,61 kg Men,0,0,578,European Youth Championships,2023-07-01,105,108,-110,108,130,133,-134,133,241
3,5,3,LOMASHVILI Luka,9695,2006-07-02,17,M,GEO,A,60.55,61 kg Men,0,0,578,European Youth Championships,2023-07-01,101,-106,108,108,128,131,-135,131,239
4,6,5,MARTIROSYAN Samvel,10436,2006-05-12,17.1,M,ARM,A,60.65,61 kg Men,0,0,578,European Youth Championships,2023-07-01,104,107,-110,107,-127,-127,127,127,234
5,7,4,MOLNAR Sorin Cristian,11195,2006-05-22,17.1,M,ROU,A,60.1,61 kg Men,0,0,578,European Youth Championships,2023-07-01,102,106,-109,106,123,127,-129,127,233
6,1,7,VALLEJO SIRES Aaron,17120,2007-12-02,15.6,M,ESP,A,60.3,61 kg Men,0,0,578,European Youth Championships,2023-07-01,102,105,109,109,117,122,-125,122,231
7,8,8,KOVALCHUK Ostap,8773,2007-08-03,15.9,M,UKR,A,60.9,61 kg Men,0,0,578,European Youth Championships,2023-07-01,98,101,103,103,119,122,-125,122,225
9,10,10,SKLEZ Andrii,15555,2007-12-16,15.5,M,UKR,A,60.95,61 kg Men,0,0,578,European Youth Championships,2023-07-01,93,97,-100,97,115,-120,-120,115,212
NA,2,NA,SCARANTINO Claudio,14921,2006-03-06,17.3,M,ITA,A,60.6,61 kg Men,0,0,578,European Youth Championships,2023-07-01,-105,106,109,109,-125,-126,-126,NA,NA
8,9,6,BARABOI Vladislav,1851,2006-08-19,16.9,M,MDA,B,60.7,61 kg Men,0,0,578,European Youth Championships,2023-07-01,90,95,99,99,115,120,123,123,222
10,11,9,GORALSKI Szymon Konrad,5939,2006-04-07,17.2,M,POL,B,59.35,61 kg Men,0,0,578,European Youth Championships,2023-07-01,90,-94,-94,90,108,113,116,116,206
11,12,11,TRAKOSSAS Stefanos,16700,2007-01-24,16.4,M,GRE,B,59.95,61 kg Men,0,0,578,European Youth Championships,2023-07-01,80,83,86,86,105,110,-115,110,196
12,13,12,MAGGIO Aaron,10017,2007-10-03,15.7,M,FRA,B,60.25,61 kg Men,0,0,578,European Youth Championships,2023-07-01,-82,-82,82,82,97,102,-106,102,184
13,14,13,TRIFYLLIS Vasileios,16734,2007-06-01,16.1,M,GRE,B,60.1,61 kg Men,0,0,578,European Youth Championships,2023-07-01,-72,72,77,77,89,-93,95,95,172
1,2,1,IAFRATE Sara,7093,2006-01-18,17.4,W,FRA,A,63.75,64 kg Women,0,0,578,European Youth Championships,2023-07-01,76,79,81,81,-98,98,102,102,183
2,1,2,KORCAK Canan,8701,2006-01-28,17.4,W,TUR,A,64,64 kg Women,0,0,578,European Youth Championships,2023-07-01,77,80,82,82,96,99,-102,99,181
3,3,3,KONONEN Iita Sofia,8673,2006-03-30,17.3,W,FIN,A,63.8,64 kg Women,0,0,578,European Youth Championships,2023-07-01,74,77,-81,77,93,97,-100,97,174
4,4,4,VIKSTROEM Nellie,17337,2007-01-03,16.5,W,SWE,A,62.35,64 kg Women,0,0,578,European Youth Championships,2023-07-01,68,71,73,73,88,91,-94,91,164
5,7,5,RAUTIO Kaisa,13760,2007-04-15,16.2,W,FIN,A,63.65,64 kg Women,0,0,578,European Youth Championships,2023-07-01,69,-72,-73,69,86,89,-92,89,158
6,6,7,SZYMANSKA Gabriela,16150,2007-12-22,15.5,W,POL,A,61.55,64 kg Women,0,0,578,European Youth Championships,2023-07-01,67,70,-73,70,85,-88,-89,85,155
7,5,10,"NAJDOWSKA Weronika",11652,2006-10-06,16.7,W,POL,A,63.6,64 kg Women,0,0,578,European Youth Championships,2023-07-01,65,68,71,71,-83,83,-86,83,154
8,10,6,CHMUKH Mariia,3459,2007-05-16,16.1,W,UKR,A,63.2,64 kg Women,0,0,578,European Youth Championships,2023-07-01,64,67,-69,67,82,-85,86,86,153
9,9,8,ANTONIADOU Alkistis Eleni,1262,2006-05-06,17.2,W,GRE,A,62.4,64 kg Women,0,0,578,European Youth Championships,2023-07-01,-68,-68,68,68,80,84,-86,84,152
10,8,11,LAZOVSKA Kristiana,9226,2006-04-14,17.2,W,LAT,A,62.4,64 kg Women,0,0,578,European Youth Championships,2023-07-01,65,68,-71,68,81,-85,-85,81,149
11,11,9,JAROSOVA Kamila,7424,2006-12-14,16.5,W,CZE,A,63.15,64 kg Women,0,0,578,European Youth Championships,2023-07-01,60,-64,64,64,81,84,-86,84,148
12,12,12,MORARU Iuliana,11282,2006-05-23,17.1,W,MDA,A,63.1,64 kg Women,0,0,578,European Youth Championships,2023-07-01,48,52,55,55,64,67,70,70,125
1,1,1,BARSEGHYAN Seryozha,1930,2007-02-12,16.4,M,ARM,A,66.35,67 kg Men,0,0,578,European Youth Championships,2023-07-01,120,125,131,131,142,147,NA,147,278
2,2,2,BALDJI Alexandr,1810,2007-03-26,16.3,M,MDA,A,66.55,67 kg Men,0,0,578,European Youth Championships,2023-07-01,115,118,122,122,138,143,146,146,268
3,4,4,ALIYEV Turan,834,2007-06-04,16.1,M,AZE,A,66.3,67 kg Men,0,0,578,European Youth Championships,2023-07-01,110,114,-117,114,-132,134,136,136,250
4,5,3,MILDIANI Revaz,10906,2007-08-29,15.8,M,GEO,A,66.3,67 kg Men,0,0,578,European Youth Championships,2023-07-01,104,-108,108,108,130,134,137,137,245
5,8,5,EE Silver Oshobule,4668,2006-05-24,17.1,M,GBR,A,66.6,67 kg Men,0,0,578,European Youth Championships,2023-07-01,103,106,-108,106,129,-133,133,133,239
6,6,6,FILIPIAK Kacper,5245,2007-12-28,15.5,M,POL,A,66.55,67 kg Men,0,0,578,European Youth Championships,2023-07-01,100,-105,107,107,-125,125,-130,125,232
7,9,7,KRUPA Adrian Przemyslaw,8855,2007-03-03,16.3,M,POL,A,66.3,67 kg Men,0,0,578,European Youth Championships,2023-07-01,105,-108,-108,105,122,-128,-128,122,227
NA,3,NA,RRASA Samoel,14321,2007-12-28,15.5,M,ALB,A,66.75,67 kg Men,0,0,578,European Youth Championships,2023-07-01,112,116,-119,116,-133,-133,-133,NA,NA
NA,7,NA,LYSHEHA Serhii,9939,2006-10-30,16.7,M,UKR,A,66.9,67 kg Men,0,0,578,European Youth Championships,2023-07-01,106,-109,-109,106,-120,-120,-120,NA,NA
8,10,9,HEIN Tiago Zorro,6569,2006-07-30,16.9,M,GER,B,66.35,67 kg Men,0,0,578,European Youth Championships,2023-07-01,96,100,-103,100,115,-120,120,120,220
9,11,8,IAFRATE Adam,7092,2007-12-07,15.6,M,FRA,B,65.95,67 kg Men,0,0,578,European Youth Championships,2023-07-01,-94,94,97,97,113,117,120,120,217
10,12,10,MARTIN Gabriel,10380,2007-01-01,16.5,M,FRA,B,64.45,67 kg Men,0,0,578,European Youth Championships,2023-07-01,81,85,-87,85,109,114,-118,114,199
11,13,12,KOLAR Anze,8622,2007-12-06,15.6,M,SLO,B,66.35,67 kg Men,0,0,578,European Youth Championships,2023-07-01,82,-86,-86,82,101,-105,105,105,187
12,14,11,SKINNER Edward,15552,2007-01-05,16.5,M,GBR,B,65.1,67 kg Men,0,0,578,European Youth Championships,2023-07-01,80,-84,-84,80,105,-108,-108,105,185
1,1,1,YLISOINI Anna Janette Tellervo,18035,2006-04-06,17.2,W,FIN,A,70.85,71 kg Women,0,0,578,European Youth Championships,2023-07-01,95,100,-104,100,114,118,-121,118,218
2,2,2,BUDAI Petronela Adriana,2637,2006-05-31,17.1,W,ROU,A,70.1,71 kg Women,0,0,578,European Youth Championships,2023-07-01,83,-86,86,86,105,-109,-109,105,191
3,3,4,SUKIASYAN Alina,16000,2006-01-04,17.5,W,ARM,A,70.2,71 kg Women,0,0,578,European Youth Championships,2023-07-01,81,85,-88,85,100,-107,-108,100,185
4,4,3,SANTANA CANSINO Athenea,14771,2007-08-30,15.8,W,ESP,A,68.65,71 kg Women,0,0,578,European Youth Championships,2023-07-01,80,-83,-85,80,100,-103,-106,100,180
5,6,6,ROSHER Madeline,14278,2007-01-18,16.4,W,GBR,A,70,71 kg Women,0,0,578,European Youth Championships,2023-07-01,75,78,80,80,94,-97,-97,94,174
6,7,5,NIELSEN Emily,11954,2007-09-06,15.8,W,DEN,A,68.8,71 kg Women,0,0,578,European Youth Championships,2023-07-01,73,76,-78,76,97,-101,-101,97,173
7,8,7,LITLAND Edle Eik,9589,2006-04-25,17.2,W,NOR,A,67.75,71 kg Women,0,0,578,European Youth Championships,2023-07-01,67,-72,76,76,93,-98,-101,93,169
8,9,8,MAKULSKA Dominika Malgorzata,10107,2007-04-07,16.2,W,POL,A,65.45,71 kg Women,0,0,578,European Youth Championships,2023-07-01,65,69,72,72,85,90,93,93,165
9,10,9,FERREIRA Rita,5203,2006-01-21,17.4,W,POR,A,69,71 kg Women,0,0,578,European Youth Championships,2023-07-01,-55,55,60,60,73,76,-80,76,136
NA,5,NA,JURGENSON Gerta,7730,2006-05-19,17.1,W,FIN,A,68.7,71 kg Women,0,0,578,European Youth Championships,2023-07-01,80,-83,-84,80,-101,-101,-101,NA,NA
1,1,1,ALMAMMADOV Ravin,881,2006-02-15,17.4,M,AZE,A,72.25,73 kg Men,0,0,578,European Youth Championships,2023-07-01,-130,130,137,137,160,-162,162,162,299
2,2,2,JAJVANI Goga,7357,2006-01-07,17.5,M,GEO,A,72.75,73 kg Men,0,0,578,European Youth Championships,2023-07-01,130,134,-138,134,147,153,161,161,295
3,4,3,KLINGER Jonas,8535,2006-09-18,16.8,M,AUT,A,72.75,73 kg Men,0,0,578,European Youth Championships,2023-07-01,106,111,114,114,133,138,140,140,254
4,3,4,CANDEIAS Rafael,2910,2006-05-26,17.1,M,POR,A,70.85,73 kg Men,0,0,578,European Youth Championships,2023-07-01,105,110,115,115,128,133,138,138,253
5,5,5,STANIAK Fabian,15822,2006-03-29,17.3,M,POL,A,72.4,73 kg Men,0,0,578,European Youth Championships,2023-07-01,105,-110,-110,105,126,131,-139,131,236
6,6,8,OJALA Veikko Wolmari,12234,2006-07-08,17,M,FIN,A,71.6,73 kg Men,0,0,578,European Youth Championships,2023-07-01,96,100,103,103,125,-130,-130,125,228
7,9,6,GALLART LECHON Nolan,5474,2007-08-11,15.9,M,ESP,A,70.55,73 kg Men,0,0,578,European Youth Championships,2023-07-01,96,101,-104,101,-127,127,-131,127,228
8,12,7,DEELEY Rhys,4138,2006-10-30,16.7,M,GBR,A,68,73 kg Men,0,0,578,European Youth Championships,2023-07-01,95,100,-105,100,125,-131,-131,125,225
11,8,12,MEZINSKIS Kevins,10846,2007-07-13,16,M,LAT,A,72.45,73 kg Men,0,0,578,European Youth Championships,2023-07-01,98,102,-104,102,118,-123,-123,118,220
12,7,14,STRZELCZYK Jan Leon,15929,2007-10-12,15.7,M,POL,A,72.95,73 kg Men,0,0,578,European Youth Championships,2023-07-01,98,102,-104,102,115,-123,-123,115,217
9,10,9,PATERNOSTER Janez,12822,2006-05-09,17.1,M,SLO,B,71.25,73 kg Men,0,0,578,European Youth Championships,2023-07-01,96,100,-105,100,115,121,124,124,224
10,11,11,CANDEIAS Rodrigo,2911,2006-05-26,17.1,M,POR,B,72.5,73 kg Men,0,0,578,European Youth Championships,2023-07-01,90,95,100,100,113,-119,120,120,220
13,13,10,TAGGART Zak,16181,2006-06-25,17,M,IRL,B,72.1,73 kg Men,0,0,578,European Youth Championships,2023-07-01,-95,-95,95,95,118,-121,121,121,216
14,14,13,PATERNOSTER David,12821,2008-06-04,15.1,M,SLO,B,71.25,73 kg Men,0,0,578,European Youth Championships,2023-07-01,85,89,91,91,113,117,-120,117,208
1,1,1,AMROYAN Anna,1133,2006-06-05,17.1,W,ARM,A,75.7,76 kg Women,0,0,578,European Youth Championships,2023-07-01,85,90,92,92,111,115,117,117,209
2,2,2,GERCEKDEN Burcu Ildem,5670,2006-01-20,17.4,W,TUR,A,71.8,76 kg Women,0,0,578,European Youth Championships,2023-07-01,85,89,91,91,110,115,-117,115,206
3,3,3,KHORAVA Nana,8286,2006-08-12,16.9,W,GEO,A,71.55,76 kg Women,0,0,578,European Youth Championships,2023-07-01,78,81,86,86,98,103,108,108,194
4,4,4,KOROL Anna,8721,2007-08-13,15.9,W,UKR,A,72.4,76 kg Women,0,0,578,European Youth Championships,2023-07-01,75,78,80,80,-93,93,95,95,175
5,5,5,VYBIRALOVA Natalie,17452,2006-03-14,17.3,W,CZE,A,71.65,76 kg Women,0,0,578,European Youth Championships,2023-07-01,73,76,78,78,92,-96,-96,92,170
6,6,6,TURCANU Ioana Maria,16854,2006-09-28,16.8,W,ROU,A,74.35,76 kg Women,0,0,578,European Youth Championships,2023-07-01,-73,73,-77,73,90,-94,-94,90,163
7,7,8,STYCZYSZYN Oliwia,15941,2007-03-23,16.3,W,POL,A,73.65,76 kg Women,0,0,578,European Youth Championships,2023-07-01,-63,63,66,66,82,85,-89,85,151
8,8,7,SILVA Mafalda,15417,2007-01-11,16.5,W,POR,A,73.95,76 kg Women,0,0,578,European Youth Championships,2023-07-01,-61,61,64,64,80,84,87,87,151
9,9,10,FINN Lauren,5251,2006-08-27,16.8,W,IRL,A,75.4,76 kg Women,0,0,578,European Youth Championships,2023-07-01,60,62,64,64,80,82,-84,82,146
10,10,9,RAUD Emely,13756,2006-03-31,17.3,W,EST,A,74.55,76 kg Women,0,0,578,European Youth Championships,2023-07-01,-62,62,-65,62,81,84,-87,84,146
