total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
3,1,3,CHANDELIER Yoran,3165,2004-05-15,19.4,M,NCL,A,71.09,73 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,85,89,-92,89,105,-111,-112,105,194
1,1,1,OPELOGE Avatu,12344,2003-11-29,19.8,W,SAM,A,75.7,76 kg Women,0,0,584,Oceania Junior Championships,2023-10-05,88,91,-93,91,106,108,114,114,205
2,2,2,HUNT Essence,7023,2003-05-23,20.4,W,AUS,A,73.51,76 kg Women,0,0,584,Oceania Junior Championships,2023-10-05,75,80,-85,80,98,103,108,108,188
3,3,3,TOBIA-ITA Issys Saivii Gianna,16542,2006-05-16,17.4,W,NZL,A,73.49,76 kg Women,0,0,584,Oceania Junior Championships,2023-10-05,71,74,-79,74,90,-95,95,95,169
4,4,4,VAIAURI Faahei,17033,2003-03-21,20.5,W,TAH,A,71.61,76 kg Women,0,0,584,Oceania Junior Championships,2023-10-05,63,66,70,70,76,81,-85,81,151
1,1,1,AH CHONG Tovio,352,2006-08-23,17.1,M,SAM,A,79.92,81 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,-111,111,115,115,-150,150,154,154,269
2,2,2,SHAW Daniel Zackariah Anthony,15210,2005-06-18,18.3,M,FIJ,A,76.46,81 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,100,-105,105,105,130,-135,135,135,240
3,3,3,ATANTAAKE Jans,1533,2007-10-12,16,M,MHL,A,78.34,81 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,90,95,-100,95,120,125,-134,125,220
4,4,4,RAVIA Simione,13748,2006-03-09,17.6,M,FIJ,A,78.5,81 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,-90,-90,90,90,112,-117,-120,112,202
5,5,5,SILOFAU Feaai,15382,2008-06-29,15.3,M,SAM,A,75.95,81 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,68,72,-75,72,75,80,85,85,157
1,1,1,SAGALALA Stella,14482,2007-04-16,16.5,W,SAM,A,76.5,81 kg Women,0,0,584,Oceania Junior Championships,2023-10-05,60,64,67,67,75,-80,80,80,147
NA,NA,NA,"NACAGILEVU Litia Sipola",11592,2007-09-29,16,W,NZL,A,80.31,81 kg Women,0,0,584,Oceania Junior Championships,2023-10-05,-88,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,JONES Medea Elyse,7617,2003-02-18,20.6,W,NZL,A,84.81,87 kg Women,0,0,584,Oceania Junior Championships,2023-10-05,90,95,100,100,105,110,115,115,215
2,2,3,TIMO Malia,16513,2004-12-31,18.8,W,TUV,A,86.49,87 kg Women,0,0,584,Oceania Junior Championships,2023-10-05,75,81,-86,81,-92,92,-105,92,173
3,3,2,SUA Jaelyn Liaina,15939,2004-06-15,19.3,W,NZL,A,87,87 kg Women,0,0,584,Oceania Junior Championships,2023-10-05,-70,70,75,75,80,87,94,94,169
4,4,4,BABA Miriama,1674,2004-03-04,19.6,W,FIJ,A,86.92,87 kg Women,0,0,584,Oceania Junior Championships,2023-10-05,-62,62,-67,62,75,80,-93,80,142
1,1,1,TIFFANY Xavier John,16503,2003-09-20,20,M,NZL,A,88.18,89 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,133,-139,-139,133,160,163,-168,163,296
2,2,2,MARSH Taj Aukai Bazil,10352,2004-02-23,19.6,M,AUS,A,87.78,89 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,128,-132,132,132,155,-162,162,162,294
3,3,3,ULIMASAO Emmanuel,16912,2006-06-11,17.3,M,SAM,A,85.07,89 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,120,-125,-128,120,145,-150,-150,145,265
4,5,4,SAUKURU Tomasi Tui,14862,2005-08-06,18.2,M,FIJ,A,87.55,89 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,85,90,-95,90,115,NA,NA,115,205
5,7,5,JOUFOQUES Moana,7659,2008-02-04,15.7,M,TAH,A,88.14,89 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,80,83,-87,83,100,-103,-103,100,183
NA,4,NA,SEFO-CLOUGHLEY Patrick,14994,2003-09-12,20.1,M,NZL,A,82.29,89 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,92,96,101,101,NA,NA,NA,NA,NA
NA,6,NA,KOROI Nathan Isieli,8707,2004-04-08,19.5,M,FIJ,A,84.75,89 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,-80,80,85,85,NA,NA,NA,NA,NA
1,1,1,MILFORD Noah Asa,10895,2004-06-26,19.3,M,AUS,A,94.85,96 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,128,133,136,136,168,174,180,180,316
2,2,2,WILSON Jordan,17667,2003-01-08,20.7,M,AUS,A,95.73,96 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,125,130,-135,130,160,-168,168,168,298
3,3,4,TOKONA Zion R J,16572,2007-04-27,16.4,M,FIJ,A,93.93,96 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,-113,113,116,116,134,140,145,145,261
4,4,3,KAUSEA Kaueta,8036,2003-12-24,19.8,M,TUV,A,90.49,96 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,110,-115,-115,110,133,139,147,147,257
5,5,5,LESTE Mayken,9375,2007-04-26,16.4,M,NCL,A,95.38,96 kg Men,0,0,584,Oceania Junior Championships,2023-10-05,-73,75,80,80,80,86,90,90,170
